_raw,host,index,source,sourcetype
"2012-05-30 02:47:16 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Folder below DC2/vl-vcenter41-esxi4.1cluster2/Resources/"" Datacenter=""DC2"" Cluster=""vl-vcenter41-esxi4.1cluster2"" HostSystem=""10.160.14.52"" physicalhost=""10.160.14.52"" datacentermoid=""datacenter-71"" clustermoid=""domain-c213"" hostsystemmoid=""host-63"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-102"" instanceUuid=""502d2bb6-b486-4d7c-9940-890c99c67228"" uuid=""422de07b-854d-d0fa-0cda-04c55ab0a89a"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/Folder:Folder below DC2/ClusterComputeResource:vl-vcenter41-esxi4.1cluster2/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Folder below DC2/vl-vcenter41-esxi4.1cluster2/"" moid=""vm-102"" type=""VirtualMachine"" name=""RR_vapp_vm"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:15 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Folder below DC2/Folder 2/Cluster2/"" Datacenter=""DC2"" datacentermoid=""datacenter-71"" Cluster=""Cluster2"" clustermoid=""domain-c226"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:resgroup-227"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/Folder:Folder below DC2/Folder:Folder 2/ClusterComputeResource:Cluster2/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Folder below DC2/Folder 2/Cluster2/"" moid=""resgroup-227"" type=""ResourcePool"" name=""Resources"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:15 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Folder below DC2/Folder 2/Cluster1/"" Datacenter=""DC2"" datacentermoid=""datacenter-71"" Cluster=""Cluster1"" clustermoid=""domain-c215"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:resgroup-216"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/Folder:Folder below DC2/Folder:Folder 2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Folder below DC2/Folder 2/Cluster1/"" moid=""resgroup-216"" type=""ResourcePool"" name=""Resources"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:15 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/Resources/"" Datacenter=""DC2"" Cluster=""Cluster1"" HostSystem=""10.160.14.56"" physicalhost=""10.160.14.56"" datacentermoid=""datacenter-71"" clustermoid=""domain-c217"" hostsystemmoid=""host-29"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-98"" instanceUuid=""502d60dc-c84b-043d-a9e0-d5b22d94e976"" uuid=""422db678-1e15-7cdb-a402-fe507ae3471b"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/"" moid=""vm-98"" type=""VirtualMachine"" name=""LB1_index (1)"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:15 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/Resources/"" Datacenter=""DC2"" Cluster=""Cluster1"" HostSystem=""10.160.14.56"" physicalhost=""10.160.14.56"" datacentermoid=""datacenter-71"" clustermoid=""domain-c217"" hostsystemmoid=""host-29"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-69"" instanceUuid=""502db848-9b5d-a880-c7de-07da978ce504"" uuid=""422d99fc-474e-666a-efbc-95b94d47e500"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/"" moid=""vm-69"" type=""VirtualMachine"" name=""I've Migrated!"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:15 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/Resources/"" Datacenter=""DC2"" Cluster=""Cluster1"" HostSystem=""10.160.14.56"" physicalhost=""10.160.14.56"" datacentermoid=""datacenter-71"" clustermoid=""domain-c217"" hostsystemmoid=""host-29"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-423"" instanceUuid=""502d2fce-95b7-ef8c-0e05-a6b565ee8a94"" uuid=""422d9dc9-af69-c3b5-9c26-c9040edafc1b"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/"" moid=""vm-423"" type=""VirtualMachine"" name=""dummy1"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:14 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/Resources/"" Datacenter=""DC2"" Cluster=""Cluster1"" HostSystem=""10.160.14.56"" physicalhost=""10.160.14.56"" datacentermoid=""datacenter-71"" clustermoid=""domain-c217"" hostsystemmoid=""host-29"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-419"" instanceUuid=""502d32f5-61ef-d401-f1b0-052693cf8de3"" uuid=""422d726c-5e99-8ef9-ba7e-6254dba02529"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/"" moid=""vm-419"" type=""VirtualMachine"" name=""emptyVM10"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:14 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/Resources/"" Datacenter=""DC2"" Cluster=""Cluster1"" HostSystem=""10.160.14.56"" physicalhost=""10.160.14.56"" datacentermoid=""datacenter-71"" clustermoid=""domain-c217"" hostsystemmoid=""host-29"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-418"" instanceUuid=""502df479-d4c2-cf81-3a49-bb626ce21ee3"" uuid=""422da6be-42ee-2c7b-1fbb-e2e72e8754ff"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/"" moid=""vm-418"" type=""VirtualMachine"" name=""emptyVM9"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:14 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/Resources/"" Datacenter=""DC2"" Cluster=""Cluster1"" HostSystem=""10.160.14.56"" physicalhost=""10.160.14.56"" datacentermoid=""datacenter-71"" clustermoid=""domain-c217"" hostsystemmoid=""host-29"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-417"" instanceUuid=""502dcd8a-549b-23be-54e9-f993e1e98072"" uuid=""422da797-4239-e738-203a-27f860ff3b84"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/"" moid=""vm-417"" type=""VirtualMachine"" name=""emptyVM8"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
"2012-05-30 02:47:14 UTC view=""Hosts and Clusters"" isvc=""true"" vc=""VL-VCENTER41"" path=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/Resources/"" Datacenter=""DC2"" Cluster=""Cluster1"" HostSystem=""10.160.14.56"" physicalhost=""10.160.14.56"" datacentermoid=""datacenter-71"" clustermoid=""domain-c217"" hostsystemmoid=""host-29"" meid=""vc-942ABEB2-CAD4-4B35-9EB2-9C23AC160FC1:vm-416"" instanceUuid=""502d74bd-7b9a-a4dc-5a06-efbb84714d36"" uuid=""422d9de7-65cc-ac11-bc94-fb4cece31aeb"" typeduipath=""/Folder:VL-VCENTER41/Folder:Folder above DC2/Datacenter:DC2/ClusterComputeResource:Cluster1/"" uipath=""/VL-VCENTER41/Folder above DC2/DC2/Cluster1/"" moid=""vm-416"" type=""VirtualMachine"" name=""emptyVM7"" fa=""splunkvmwarefa""",VL-VCENTER41,vmware,EntityViews,vmware:hierarchy
