_raw,host,index,source,sourcetype
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-168,hmoid=6080,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-168"", moname=TestCentOS, SumEnergy_j=0.00, perftype=power",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-168,hmoid=6080,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-168"", moname=TestCentOS, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=2.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=2.00, instance=naa.60a9800064724939504a6743696f4b38, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-168,hmoid=6080,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-168"", moname=TestCentOS, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=0.00, AvgWr=0.00, AvgWr_KBps=0.00, instance=scsi0:0, perftype=vDisk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-168,hmoid=6080,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-168"", moname=TestCentOS, AvgRvcd_KBps=0.00, AvgUsg_KBps=0.00, AvgXmit_KBps=0.00, MaxUsg_KBps=0.00, MinUsg_KBps=0.00, perftype=net",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-168,hmoid=6080,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-168"", moname=TestCentOS, AvgRd_KBps=0.00, AvgUsg_KBps=0.00, AvgWr_KBps=0.00, MaxTotLat_ms=0.00, MaxUsg_KBps=0.00, MinUsg_KBps=0.00, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, ActAvg15m_pct=3.00, ActAvg1m_pct=2.00, ActAvg5m_pct=3.00, ActPk15m_pct=3.00, ActPk1m_pct=3.00, ActPk5m_pct=3.00, MaxLtd15_pct=0.00, MaxLtd1_pct=0.00, MaxLtd5_pct=0.00, RunAvg15m_pct=3.00, RunAvg1m_pct=2.00, RunAvg5m_pct=2.00, RunPk15m_pct=3.00, RunPk1m_pct=3.00, RunPk5m_pct=3.00, SmplCnt=160.00, SmplPrd_ms=6000.00, perftype=resCpu",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgRvcd_KBps=0.00, AvgXmit_KBps=0.00, SumPktsRx=20.00, SumPktsTx=0.00, instance=4000, perftype=net",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a980006471682f4f6f687366767a46, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgActWr_KB=15728.00, AvgAct_KB=31456.00, AvgCmpd_KB=0.00, AvgCmpnRate_KBps=0.00, AvgConsum_KB=367480.00, AvgDecmpnRate_KBps=0.00, AvgGrtd_KB=393176.00, AvgOvrhdMax_KB=85036.00, AvgOvrhd_KB=19104.00, AvgShrd_KB=45344.00, AvgSwpIRate_KBps=0.00, AvgSwpIn_KB=0.00, AvgSwpORate_KBps=0.00, AvgSwpOut_KB=0.00, AvgSwpTarg_KB=0.00, AvgSwpd_KB=40.00, AvgUsg_pct=7.99, AvgVmctlTarg_KB=0.00, AvgVmctl_KB=0.00, AvgZero_KB=7508.00, MaxAct_KB=31456.00, MaxConsum_KB=367480.00, MaxGrtd_KB=393176.00, MaxOvrhd_KB=19104.00, MaxShrd_KB=45344.00, MaxSwpIn_KB=0.00, MaxSwpOut_KB=0.00, MaxSwpTarg_KB=0.00, MaxSwpd_KB=40.00, MaxUsg_pct=7.99, MaxVmctlTarg_KB=0.00, MaxVmctl_KB=0.00, MaxZero_KB=7508.00, MinAct_KB=31456.00, MinConsum_KB=367480.00, MinGrtd_KB=393176.00, MinOvrhd_KB=19104.00, MinShrd_KB=45344.00, MinSwpIn_KB=0.00, MinSwpOut_KB=0.00, MinSwpTarg_KB=0.00, MinSwpd_KB=40.00, MinUsg_pct=7.99, MinVmctlTarg_KB=0.00, MinVmctl_KB=0.00, MinZero_KB=7508.00, ZipSaved_KB=0.00, Zipped_KB=0.00, perftype=mem",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, SumEnergy_j=0.00, perftype=power",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=10.00, AvgWr=0.00, AvgWr_KBps=7.00, instance=scsi0:0, perftype=vDisk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=7.00, SumBusResets=0.00, SumCmds=10.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=10.00, instance=naa.60a980006471682f4f6f687366786865, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgRvcd_KBps=0.00, AvgUsg_KBps=0.00, AvgXmit_KBps=0.00, MaxUsg_KBps=0.00, MinUsg_KBps=0.00, perftype=net",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a980006471682f4f6f687366767378, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgUsg_mhz=67.00, MaxUsg_mhz=67.00, MinUsg_mhz=67.00, SumRdy_ms=1049.00, SumSwpWait_ms=0.00, SumSys_ms=0.00, SumUsd_ms=505.00, SumWait_ms=17924.00, instance=0, perftype=cpu",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=10.00, AvgWr=0.00, AvgWr_KBps=7.00, instance=4f2339b6-96074928-380f-842b2b772db1, perfsubtype=dStore, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgRd_KBps=0.00, AvgUsg_KBps=7.00, AvgWr_KBps=7.00, MaxTotLat_ms=10.00, MaxUsg_KBps=7.00, MinUsg_KBps=7.00, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, SumHeartbeat=30.00, Uptime_sec=695398.00, perftype=sys",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-495,hmoid=6048,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-495"", moname=S4V_LWF_V4.1_TP, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a980006471682f4f6f687366773372, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, ActAvg15m_pct=7.00, ActAvg1m_pct=5.00, ActAvg5m_pct=7.00, ActPk15m_pct=9.00, ActPk1m_pct=6.00, ActPk5m_pct=13.00, MaxLtd15_pct=0.00, MaxLtd1_pct=0.00, MaxLtd5_pct=0.00, RunAvg15m_pct=6.00, RunAvg1m_pct=5.00, RunAvg5m_pct=6.00, RunPk15m_pct=8.00, RunPk1m_pct=5.00, RunPk5m_pct=12.00, SmplCnt=160.00, SmplPrd_ms=6000.00, perftype=resCpu",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgRvcd_KBps=0.00, AvgXmit_KBps=6.00, SumPktsRx=171.00, SumPktsTx=151.00, instance=4000, perftype=net",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgCmds=1.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=1.00, AvgWr_KBps=17.00, SumBusResets=0.00, SumCmds=34.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=34.00, instance=naa.60a980006471682f4f6f687366767a46, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgActWr_KB=167772.00, AvgAct_KB=167772.00, AvgCmpd_KB=0.00, AvgCmpnRate_KBps=0.00, AvgConsum_KB=1870820.00, AvgDecmpnRate_KBps=0.00, AvgGrtd_KB=3835768.00, AvgOvrhdMax_KB=138104.00, AvgOvrhd_KB=56012.00, AvgShrd_KB=2303420.00, AvgSwpIRate_KBps=0.00, AvgSwpIn_KB=0.00, AvgSwpORate_KBps=0.00, AvgSwpOut_KB=0.00, AvgSwpTarg_KB=0.00, AvgSwpd_KB=32904.00, AvgUsg_pct=3.99, AvgVmctlTarg_KB=0.00, AvgVmctl_KB=0.00, AvgZero_KB=1483932.00, MaxAct_KB=167772.00, MaxConsum_KB=1870820.00, MaxGrtd_KB=3835768.00, MaxOvrhd_KB=56012.00, MaxShrd_KB=2303420.00, MaxSwpIn_KB=0.00, MaxSwpOut_KB=0.00, MaxSwpTarg_KB=0.00, MaxSwpd_KB=32904.00, MaxUsg_pct=3.99, MaxVmctlTarg_KB=0.00, MaxVmctl_KB=0.00, MaxZero_KB=1483932.00, MinAct_KB=167772.00, MinConsum_KB=1870820.00, MinGrtd_KB=3835768.00, MinOvrhd_KB=56012.00, MinShrd_KB=2303420.00, MinSwpIn_KB=0.00, MinSwpOut_KB=0.00, MinSwpTarg_KB=0.00, MinSwpd_KB=32904.00, MinUsg_pct=3.99, MinVmctlTarg_KB=0.00, MinVmctl_KB=0.00, MinZero_KB=1483932.00, ZipSaved_KB=0.00, Zipped_KB=0.00, perftype=mem",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, SumEnergy_j=0.00, perftype=power",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=4.00, AvgWr=1.00, AvgWr_KBps=17.00, instance=scsi0:0, perftype=vDisk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a980006471682f4f6f687366786865, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgUsg_mhz=56.00, MaxUsg_mhz=56.00, MinUsg_mhz=56.00, SumRdy_ms=641.00, SumSwpWait_ms=0.00, SumSys_ms=0.00, SumUsd_ms=423.00, SumWait_ms=18561.00, instance=1, perftype=cpu",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgRvcd_KBps=0.00, AvgUsg_KBps=7.00, AvgXmit_KBps=6.00, MaxUsg_KBps=7.00, MinUsg_KBps=7.00, perftype=net",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a980006471682f4f6f687366767378, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgUsg_mhz=77.00, MaxUsg_mhz=77.00, MinUsg_mhz=77.00, SumRdy_ms=1039.00, SumSwpWait_ms=0.00, SumSys_ms=3.00, SumUsd_ms=583.00, SumWait_ms=17808.00, instance=0, perftype=cpu",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgRd=0.00, AvgRd_KBps=0.00, AvgTotRdLat_ms=0.00, AvgTotWrLat_ms=0.00, AvgWr=1.00, AvgWr_KBps=17.00, instance=4f2339b6-96074928-380f-842b2b772db1, perfsubtype=dStore, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgRd_KBps=0.00, AvgUsg_KBps=17.00, AvgWr_KBps=17.00, MaxTotLat_ms=4.00, MaxUsg_KBps=17.00, MinUsg_KBps=17.00, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, SumHeartbeat=29.00, Uptime_sec=696888.00, perftype=sys",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-259,hmoid=6032,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-259"", moname=soln-dh-centos2, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a980006471682f4f6f687366773372, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
"2012-05-30 23:28:20 UTC, fa=splunkvmwarefa,vc=VCENTER41, vmoid=vm-1235,hmoid=6016,meid=""vc-593E6A61-A674-478C-82C2-8EDB92A22906:vm-1235"", moname=qa-tw-win7x64-6, AvgCmds=0.00, AvgRd=0.00, AvgRd_KBps=0.00, AvgWr=0.00, AvgWr_KBps=0.00, SumBusResets=0.00, SumCmds=0.00, SumCmdsAbort=0.00, SumRd=0.00, SumWr=0.00, instance=naa.60a9800064724939504a6743696e7935, perfsubtype=disk, perftype=disk",esxi4108.splunk.com,vmware,VirtualMachinePerf,vmware:perf
